,rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
20157,4.5,no,wilfly,1 (mono),2016-07-08,Not specified,209,XC326342.mp3,Not specified,Willow Flycatcher,Not specified,XC326342 Willow Flycatcher (Empidonax traillii),"['Dumetella carolinensis_Gray Catbird', 'Spizella pusilla_Field Sparrow', 'Melospiza melodia_Song Sparrow', 'Geothlypis trichas_Common Yellowthroat', 'Turdus migratorius_American Robin', 'Colaptes auratus_Northern Flicker']",yes,Empidonax traillii," Aurora West Forest Preserve, Kane County, Illinois",41.7819,44100 (Hz),song,200 m,"""Creet"", ""Fitzbew"", and ""Fizzbew"" vocalizations, as defined by McCallum.",320000 (bps),mp3,Not specified,Grey Catbird (Dumetella carolinensis); Field Sparrow (Spizella pusilla); Song Sparrow (Melospiza melodia); Common Yellowthroat (Geothlypis trichas); American Robin (Turdus migratorius); Northern Flicker (Colaptes auratus),326342,https://www.xeno-canto.org/326342,United States,Matt Wistrand,Empidonax traillii_Willow Flycatcher,-88.3992,Not specified,07:04,Matt Wistrand,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20158,3.5,no,wilfly,2 (stereo),2016-06-18,Not specified,89,XC330690.mp3,Not specified,Willow Flycatcher,Not specified,XC330690 Willow Flycatcher (Empidonax traillii),"['Melospiza melodia_Song Sparrow', 'Agelaius phoeniceus_Red-winged Blackbird', 'Melospiza georgiana_Swamp Sparrow']",yes,Empidonax traillii," Baie-du-Febvre, Nicolet-Yamaska, Québec",46.154,44100 (Hz),song,10 m,"Habitat: shrubland, freshwater marsh.",128000 (bps),mp3,Not specified,Song Sparrow (Melospiza melodia); Red-winged Blackbird (Agelaius phoeniceus); Swamp Sparrow (Melospiza georgiana),330690,https://www.xeno-canto.org/330690,Canada,Martin St-Michel,Empidonax traillii_Willow Flycatcher,-72.7455,Not specified,09:27,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20159,3.5,no,wilfly,1 (mono),2015-03-30,level,3,XC333951.mp3,level,Willow Flycatcher,1-3,XC333951 Willow Flycatcher (Empidonax traillii),['Myiozetetes similis_Social Flycatcher'],yes,Empidonax traillii," nr Puerto Arista, Chiapas",15.9492,44100 (Hz),call,10 m,calls of wintering bird,128000 (bps),mp3,level,American Yellow Warbler (Setophaga aestiva); Social Flycatcher (Myiozetetes similis),333951,https://www.xeno-canto.org/333951,Mexico,Richard E. Webster,Empidonax traillii_Willow Flycatcher,-93.8029,0-3(s),08:28,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20160,3.5,no,wilfly,1 (mono),2015-03-30,level,33,XC333953.mp3,level,Willow Flycatcher,1-3,XC333953 Willow Flycatcher (Empidonax traillii),['Myiozetetes similis_Social Flycatcher'],yes,Empidonax traillii," nr Puerto Arista, Chiapas",15.9492,44100 (Hz),call,10 m,in disturbed pasture area; different individual from recorded earlier; wintering bird,128000 (bps),mp3,level,American Yellow Warbler (Setophaga aestiva); Social Flycatcher (Myiozetetes similis),333953,https://www.xeno-canto.org/333953,Mexico,Richard E. Webster,Empidonax traillii_Willow Flycatcher,-93.8029,0-3(s),08:56,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20161,4.0,no,wilfly,2 (stereo),2016-10-16,Not specified,3,XC338623.mp3,Not specified,Willow Flycatcher,Not specified,XC338623 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," La Ensenada , Santa Bárbara",14.7927,44100 (Hz),song,650 m,,192000 (bps),mp3,Not specified,,338623,https://www.xeno-canto.org/338623,Honduras,Alfonso Auerbach,Empidonax traillii_Willow Flycatcher,-88.0149,Not specified,08:30,Alfonso Auerbach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20162,3.5,no,wilfly,2 (stereo),2016-10-16,Not specified,18,XC338626.mp3,Not specified,Willow Flycatcher,Not specified,XC338626 Willow Flycatcher (Empidonax traillii),"['Dives dives_Melodious Blackbird', 'Psarocolius montezuma_Montezuma Oropendola', 'Columbina talpacoti_Ruddy Ground Dove', 'Gallinula galeata_Common Gallinule']",yes,Empidonax traillii," La Ensenada , Santa Bárbara",14.7927,44100 (Hz),song,650 m,,192000 (bps),mp3,Not specified,Melodious Blackbird (Dives dives); Montezuma Oropendola (Psarocolius montezuma); Ruddy Ground Dove (Columbina talpacoti); Common Gallinule (Gallinula galeata),338626,https://www.xeno-canto.org/338626,Honduras,Alfonso Auerbach,Empidonax traillii_Willow Flycatcher,-88.0149,Not specified,09:30,Alfonso Auerbach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20163,4.0,no,wilfly,2 (stereo),2016-12-27,Not specified,17,XC349799.mp3,Not specified,Willow Flycatcher,Not specified,XC349799 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," Zamorano University campus, San Antonio de Oriente, Departamento de Francisco Morazán",13.9983,44100 (Hz),call,750 m,Recording unmodified. Habitat was overgrown pasture with reeds.,192000 (bps),mp3,Not specified,,349799,https://www.xeno-canto.org/349799,Honduras,Nick Komar,Empidonax traillii_Willow Flycatcher,-86.989,Not specified,17:05,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20164,5.0,no,wilfly,1 (mono),2007-05-29,Not specified,15,XC370051.mp3,Not specified,Willow Flycatcher,Not specified,XC370051 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," California (near  Santa Ysabel), San Diego County, California",33.2498,16000 (Hz),"""rrrritts-be-yew"" song plus ""(b)rrrit"", male, song",765 m,Recorded using a Sony Walkman Digital Audio Tape Recorder (Sony TCD-D8) on Sony Digital Audio Tape (DAT) through a Sennheiser MKE 600 microphone. This is an unedited recording of a banded adult male on its (breeding) territory within my long-term Southwestern Willow Flycatcher study area. Call was given from the top of a large Western Sycamore (Platanus racemosa) near the center of the territory.,128000 (bps),mp3,Not specified,,370051,https://www.xeno-canto.org/370051,United States,Bill Haas,Empidonax traillii_Willow Flycatcher,-116.7904,Not specified,05:30,Bill Haas,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20165,3.5,no,wilfly,2 (stereo),2017-05-23,Not specified,31,XC371637.mp3,Not specified,Willow Flycatcher,Not specified,XC371637 Willow Flycatcher (Empidonax traillii),"['Melospiza melodia_Song Sparrow', 'Agelaius phoeniceus_Red-winged Blackbird', 'Icterus galbula_Baltimore Oriole']",yes,Empidonax traillii," New Jersey (near  Linden), Union County, New Jersey",40.6052,44100 (Hz),song,0 m,,256000 (bps),mp3,Not specified,Song Sparrow (Melospiza melodia); Red-winged Blackbird (Agelaius phoeniceus); Baltimore Oriole (Icterus galbula),371637,https://www.xeno-canto.org/371637,United States,William Whitehead,Empidonax traillii_Willow Flycatcher,-74.2495,Not specified,07:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20166,4.0,no,wilfly,1 (mono),2016-07-23,Not specified,34,XC371779.mp3,Not specified,Willow Flycatcher,Not specified,XC371779 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," Fermilab, DuPage County, Illinois",41.8426,44100 (Hz),wit,220 m,,320000 (bps),mp3,Not specified,,371779,https://www.xeno-canto.org/371779,United States,Matt Wistrand,Empidonax traillii_Willow Flycatcher,-88.2206,Not specified,17:46,Matt Wistrand,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20167,3.5,no,wilfly,2 (stereo),2017-07-31,increasing,24,XC381690.mp3,level,Willow Flycatcher,1-3,XC381690 Willow Flycatcher (Empidonax traillii),['Spizella passerina_Chipping Sparrow'],yes,Empidonax traillii," Jamaica Bay Wildlife Refuge, Queens, New York",40.6158,44100 (Hz),call,0 m,"Constantly calling Willow Flycatcher; couldn't get particularly close, as the bird was well off the trail. Note also the Chipping Sparrow flight call at 21.8 sec.",210665 (bps),mp3,level,Chipping Sparrow (Spizella passerina),381690,https://www.xeno-canto.org/381690,United States,Ted Floyd,Empidonax traillii_Willow Flycatcher,-73.83,0-3(s),07:47,Ted Floyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20168,5.0,no,wilfly,2 (stereo),2016-10-16,Not specified,5,XC384638.mp3,level,Willow Flycatcher,1-3,XC384638 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii, Laguna de La Gaspar.,12.8755,44100 (Hz),song,10 m,,128000 (bps),mp3,level,,384638,https://www.xeno-canto.org/384638,Nicaragua,Orlando Jarquín G.,Empidonax traillii_Willow Flycatcher,-87.4978,0-3(s),12:00,Orlando Jarquín G.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20169,4.0,no,wilfly,2 (stereo),2016-11-27,Not specified,3,XC384646.mp3,level,Willow Flycatcher,Not specified,XC384646 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," Estero Lodo Podrido, Chinandega",12.9563,44100 (Hz),song,10 m,,128000 (bps),mp3,level,,384646,https://www.xeno-canto.org/384646,Nicaragua,Orlando Jarquín G.,Empidonax traillii_Willow Flycatcher,-87.4952,0-3(s),09:00,Orlando Jarquín G.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20170,4.5,yes,wilfly,2 (stereo),2016-12-07,Not specified,6,XC384647.mp3,level,Willow Flycatcher,Not specified,XC384647 Willow Flycatcher (Empidonax traillii),"['Setophaga petechia_Yellow Warbler', 'Colinus cristatus_Crested Bobwhite', 'Pitangus sulphuratus_Great Kiskadee']",yes,Empidonax traillii," Bella Vista, Chiltepe",12.2474,44100 (Hz),song,40 m,,128000 (bps),mp3,level,Mangrove Warbler (Setophaga petechia); Crested Bobwhite (Colinus cristatus); Great Kiskadee (Pitangus sulphuratus),384647,https://www.xeno-canto.org/384647,Nicaragua,Orlando Jarquín G.,Empidonax traillii_Willow Flycatcher,-86.4072,0-3(s),08:30,Orlando Jarquín G.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20171,3.5,no,wilfly,2 (stereo),2017-06-10,Not specified,2,XC384688.mp3,Not specified,Willow Flycatcher,Not specified,XC384688 Willow Flycatcher (Empidonax traillii),['Agelaius phoeniceus_Red-winged Blackbird'],yes,Empidonax traillii," Baie-du-Febvre, Nicolet-Yamaska, Québec",46.154,44100 (Hz),song,10 m,Singing only once and flying away. Habitat: freshwater marsh.,128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus),384688,https://www.xeno-canto.org/384688,Canada,Martin St-Michel,Empidonax traillii_Willow Flycatcher,-72.7455,Not specified,07:34,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20172,3.5,no,wilfly,2 (stereo),2017-06-10,Not specified,10,XC384689.mp3,Not specified,Willow Flycatcher,Not specified,XC384689 Willow Flycatcher (Empidonax traillii),"['Agelaius phoeniceus_Red-winged Blackbird', 'Cistothorus palustris_Marsh Wren']",yes,Empidonax traillii," Baie-du-Febvre, Nicolet-Yamaska, Québec",46.154,44100 (Hz),call,10 m,Calling near nest. Habitat: freshwater marsh.,128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Marsh Wren (Cistothorus palustris),384689,https://www.xeno-canto.org/384689,Canada,Martin St-Michel,Empidonax traillii_Willow Flycatcher,-72.7455,Not specified,07:45,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20173,3.5,no,wilfly,2 (stereo),2017-06-10,Not specified,5,XC384690.mp3,Not specified,Willow Flycatcher,Not specified,XC384690 Willow Flycatcher (Empidonax traillii),['Agelaius phoeniceus_Red-winged Blackbird'],yes,Empidonax traillii," Baie-du-Febvre, Nicolet-Yamaska, Québec",46.154,44100 (Hz),"call, flight call",10 m,Individual featured in XC384689; flying away from its nest. Habitat: freshwater marsh.,128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus),384690,https://www.xeno-canto.org/384690,Canada,Martin St-Michel,Empidonax traillii_Willow Flycatcher,-72.7455,Not specified,07:48,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20174,3.5,no,wilfly,2 (stereo),2017-09-12,Not specified,6,XC386115.mp3,level,Willow Flycatcher,Not specified,XC386115 Willow Flycatcher (Empidonax traillii),"['Mimus gilvus_Tropical Mockingbird', 'Sporophila minuta_Ruddy-breasted Seedeater', 'Myiozetetes similis_Social Flycatcher']",yes,Empidonax traillii," Puerto Morazán, Departamento de Chinandega",12.8424,44100 (Hz),song,0 m,,128000 (bps),mp3,level,Tropical Mockingbird (Mimus gilvus); Ruddy-breasted Seedeater (Sporophila minuta); Social Flycatcher (Myiozetetes similis),386115,https://www.xeno-canto.org/386115,Nicaragua,Orlando Jarquín G.,Empidonax traillii_Willow Flycatcher,-87.1699,0-3(s),08:30,Orlando Jarquín G.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20175,3.5,no,wilfly,2 (stereo),2017-06-25,Not specified,71,XC388438.mp3,Not specified,Willow Flycatcher,Not specified,XC388438 Willow Flycatcher (Empidonax traillii),"['Geothlypis trichas_Common Yellowthroat', 'Agelaius phoeniceus_Red-winged Blackbird']",yes,Empidonax traillii," Fire Brand Pass trail, GNP, Glacier County, Montana",48.3736,48000 (Hz),"call, song",1600 m,Recording amplified. High pass filter 6db.,320107 (bps),mp3,Not specified,Common Yellowthroat (Geothlypis trichas); Red-winged Blackbird (Agelaius phoeniceus),388438,https://www.xeno-canto.org/388438,United States,Thomas Magarian,Empidonax traillii_Willow Flycatcher,-113.2859,Not specified,14:07,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20176,3.5,no,wilfly,2 (stereo),2017-06-25,Not specified,40,XC388439.mp3,Not specified,Willow Flycatcher,Not specified,XC388439 Willow Flycatcher (Empidonax traillii),"['Geothlypis trichas_Common Yellowthroat', 'Agelaius phoeniceus_Red-winged Blackbird', 'Corvus brachyrhynchos_American Crow']",yes,Empidonax traillii," Fire Brand Pass trail, GNP, Glacier County, Montana",48.3736,48000 (Hz),"call, song",1600 m,Recording amplified. High pass filter 6db.,320192 (bps),mp3,Not specified,Common Yellowthroat (Geothlypis trichas); Red-winged Blackbird (Agelaius phoeniceus); American Crow (Corvus brachyrhynchos),388439,https://www.xeno-canto.org/388439,United States,Thomas Magarian,Empidonax traillii_Willow Flycatcher,-113.2859,Not specified,14:05,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20177,4.5,no,wilfly,2 (stereo),2017-06-24,Not specified,46,XC394360.mp3,Not specified,Willow Flycatcher,Not specified,XC394360 Willow Flycatcher (Empidonax traillii),"['Agelaius phoeniceus_Red-winged Blackbird', 'Geothlypis trichas_Common Yellowthroat', 'Melospiza melodia_Song Sparrow']",yes,Empidonax traillii," Baie-du-Febvre, Nicolet-Yamaska, Québec",46.154,44100 (Hz),call,10 m,"Habitat: freshwater marsh, shrubland, field.",128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Common Yellowthroat (Geothlypis trichas); American Yellow Warbler (Setophaga aestiva); Song Sparrow (Melospiza melodia),394360,https://www.xeno-canto.org/394360,Canada,Martin St-Michel,Empidonax traillii_Willow Flycatcher,-72.7455,Not specified,08:52,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20178,4.0,yes,wilfly,1 (mono),2018-05-06,both,18,XC415655.mp3,level,Willow Flycatcher,4-6,XC415655 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii, Provincia de Orellana,-0.9268,48000 (Hz),song,190 m,Two birds on a river island in Tessaria and young Cecropias. This is less than 2 kilometers from Peru where I don't think the species has been recorded to date but certainly occurs.img:http://www.pbase.com/ahlman/image/167487867,320000 (bps),mp3,both,,415655,https://www.xeno-canto.org/415655,Ecuador,Roger Ahlman,Empidonax traillii_Willow Flycatcher,-75.4017,0-3(s),11:00,Roger Ahlman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20179,5.0,no,wilfly,1 (mono),2018-06-15,Not specified,57,XC420817.mp3,Not specified,Willow Flycatcher,Not specified,XC420817 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," Montezuma NWR,  New York",42.967,48000 (Hz),"call, drumming",120 m,,192000 (bps),mp3,Not specified,,420817,https://www.xeno-canto.org/420817,United States,GABRIEL LEITE,Empidonax traillii_Willow Flycatcher,-76.7407,Not specified,08:00,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20180,4.0,no,wilfly,2 (stereo),2018-07-28,Not specified,18,XC428790.mp3,Not specified,Willow Flycatcher,Not specified,XC428790 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," Whitemarsh Township (near  Fort Washington), Montgomery County, Pennsylvania",40.1193,44100 (Hz),juvenile,100 m,,128000 (bps),mp3,Not specified,,428790,https://www.xeno-canto.org/428790,United States,Paul Driver,Empidonax traillii_Willow Flycatcher,-75.2362,Not specified,09:46,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20181,4.0,no,wilfly,2 (stereo),2018-07-30,Not specified,104,XC429175.mp3,Not specified,Willow Flycatcher,Not specified,XC429175 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," Whitemarsh (near  Fort Washington), Montgomery County, Pennsylvania",40.1362,44100 (Hz),juvenile,50 m,,128000 (bps),mp3,Not specified,,429175,https://www.xeno-canto.org/429175,United States,Paul Driver,Empidonax traillii_Willow Flycatcher,-75.2178,Not specified,18:15,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20182,4.0,no,wilfly,2 (stereo),2018-07-30,Not specified,33,XC429176.mp3,Not specified,Willow Flycatcher,Not specified,XC429176 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," Whitemarsh (near  Fort Washington), Montgomery County, Pennsylvania",40.1362,44100 (Hz),juvenile,50 m,,128000 (bps),mp3,Not specified,,429176,https://www.xeno-canto.org/429176,United States,Paul Driver,Empidonax traillii_Willow Flycatcher,-75.2178,Not specified,18:25,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20183,5.0,no,wilfly,2 (stereo),2018-05-28,Not specified,14,XC433073.mp3,Not specified,Willow Flycatcher,Not specified,XC433073 Willow Flycatcher (Empidonax traillii),[],yes,Empidonax traillii," Plum Island, Newbury, Essex County, Massachusetts",42.758,48000 (Hz),song,15 m,,192000 (bps),mp3,Not specified,,433073,https://www.xeno-canto.org/433073,United States,Phil Brown,Empidonax traillii_Willow Flycatcher,-70.801,Not specified,09:00,Phil Brown,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
20184,4.5,no,wilfly,2 (stereo),2019-05-22,Not specified,34,XC476105.mp3,Not specified,Willow Flycatcher,Not specified,XC476105 Willow Flycatcher (Empidonax traillii),"['Dumetella carolinensis_Gray Catbird', 'Agelaius phoeniceus_Red-winged Blackbird']",yes,Empidonax traillii," Ernest Oros Nature Preserve, Avenel, New Jersey",40.5874,48000 (Hz),song,0 m,,183146 (bps),mp3,Not specified,Grey Catbird (Dumetella carolinensis); Red-winged Blackbird (Agelaius phoeniceus),476105,https://www.xeno-canto.org/476105,United States,William Whitehead,Empidonax traillii_Willow Flycatcher,-74.2621,Not specified,07:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
